GBP/USD,20150101 22:25:07.167,1.55808,1.55844
GBP/USD,20150101 22:25:07.167,1.55806,1.55844
GBP/USD,20150101 22:25:07.170,1.55806,1.55847
GBP/USD,20150101 22:25:07.214,1.55806,1.55844
GBP/USD,20150101 22:25:07.270,1.55806,1.55847
GBP/USD,20150101 22:25:07.316,1.55806,1.55844
GBP/USD,20150101 22:25:07.368,1.55806,1.55847
GBP/USD,20150101 22:25:07.418,1.55806,1.55845
GBP/USD,20150101 22:25:07.419,1.55809,1.55845
GBP/USD,20150101 22:25:07.420,1.5581,1.55845
GBP/USD,20150101 22:25:07.510,1.55809,1.55845
GBP/USD,20150101 22:25:07.731,1.55809,1.55846
GBP/USD,20150101 22:25:07.753,1.55809,1.55843
GBP/USD,20150101 22:25:07.849,1.55809,1.55845
GBP/USD,20150101 22:25:07.900,1.55809,1.55843
GBP/USD,20150101 22:25:07.901,1.55809,1.5584
GBP/USD,20150101 22:25:07.948,1.55809,1.55843
GBP/USD,20150101 22:25:07.952,1.55809,1.55847
GBP/USD,20150101 22:25:07.952,1.55806,1.55847
GBP/USD,20150101 22:25:08.048,1.55806,1.55843
GBP/USD,20150101 22:25:08.051,1.55806,1.55847
GBP/USD,20150101 22:25:08.148,1.55806,1.55843
GBP/USD,20150101 22:25:08.151,1.55806,1.55847
GBP/USD,20150101 22:25:08.207,1.55806,1.55844
GBP/USD,20150101 22:25:08.251,1.55806,1.55847
GBP/USD,20150101 22:25:08.347,1.55806,1.55843
GBP/USD,20150101 22:25:08.480,1.55807,1.55843
GBP/USD,20150101 22:25:08.481,1.55806,1.55843
GBP/USD,20150101 22:25:08.503,1.55807,1.55843
GBP/USD,20150101 22:25:08.513,1.55804,1.55843
GBP/USD,20150101 22:25:08.569,1.55804,1.55841
GBP/USD,20150101 22:25:08.572,1.55804,1.55845
GBP/USD,20150101 22:25:08.592,1.55807,1.55845
GBP/USD,20150101 22:25:08.600,1.55807,1.55842
GBP/USD,20150101 22:25:08.662,1.55806,1.55842
GBP/USD,20150101 22:25:08.769,1.55806,1.55845
GBP/USD,20150101 22:25:08.949,1.55806,1.55846
GBP/USD,20150101 22:25:08.964,1.55812,1.55846
GBP/USD,20150101 22:25:09.023,1.55812,1.55842
GBP/USD,20150101 22:25:09.069,1.55812,1.55848
GBP/USD,20150101 22:25:09.169,1.55812,1.55846
GBP/USD,20150101 22:25:09.172,1.55812,1.55849
GBP/USD,20150101 22:25:09.227,1.55812,1.55843
GBP/USD,20150101 22:25:09.270,1.55812,1.5585
GBP/USD,20150101 22:25:09.304,1.55812,1.55847
GBP/USD,20150101 22:25:09.334,1.55806,1.55847
GBP/USD,20150101 22:25:09.451,1.55806,1.55846
GBP/USD,20150101 22:25:09.453,1.55806,1.5585
GBP/USD,20150101 22:25:09.493,1.55806,1.55846
GBP/USD,20150101 22:25:09.494,1.55811,1.55846
GBP/USD,20150101 22:25:09.506,1.5581,1.55846
GBP/USD,20150101 22:25:09.526,1.55806,1.55846
GBP/USD,20150101 22:25:09.551,1.55806,1.55845
GBP/USD,20150101 22:25:09.560,1.55806,1.55848
GBP/USD,20150101 22:25:09.669,1.55806,1.55846
GBP/USD,20150101 22:25:09.672,1.55806,1.5585
GBP/USD,20150101 22:25:09.704,1.55812,1.5585
GBP/USD,20150101 22:25:09.707,1.55812,1.55845
GBP/USD,20150101 22:25:10.425,1.55812,1.55852
GBP/USD,20150101 22:25:13.077,1.55813,1.55852
GBP/USD,20150101 22:25:14.082,1.55812,1.55852
GBP/USD,20150101 22:25:16.186,1.55812,1.55852
GBP/USD,20150101 22:25:16.557,1.55814,1.55852
GBP/USD,20150101 22:25:17.572,1.55812,1.55852
GBP/USD,20150101 22:25:17.575,1.55812,1.55853
GBP/USD,20150101 22:25:19.602,1.55813,1.55853
GBP/USD,20150101 22:25:21.707,1.55812,1.55853
GBP/USD,20150101 22:25:22.880,1.55817,1.55853
GBP/USD,20150101 22:25:22.883,1.55818,1.55853
GBP/USD,20150101 22:25:25.248,1.55818,1.55853
GBP/USD,20150101 22:25:27.228,1.55817,1.55853
GBP/USD,20150101 22:25:28.005,1.55811,1.55853
GBP/USD,20150101 22:25:28.008,1.55811,1.55852
GBP/USD,20150101 22:25:28.051,1.55818,1.55852
GBP/USD,20150101 22:25:33.439,1.55818,1.55853
GBP/USD,20150101 22:25:38.384,1.55819,1.55853
GBP/USD,20150101 22:25:51.180,1.55819,1.55853
GBP/USD,20150101 22:25:52.142,1.55818,1.55853
GBP/USD,20150101 22:25:52.187,1.55813,1.55853
GBP/USD,20150101 22:25:53.277,1.55812,1.55853
GBP/USD,20150101 22:25:54.282,1.55813,1.55853
GBP/USD,20150101 22:25:56.348,1.55816,1.55853
GBP/USD,20150101 22:25:56.544,1.55812,1.55853
GBP/USD,20150101 22:25:56.555,1.55818,1.55853
GBP/USD,20150101 22:25:56.596,1.55812,1.55853
GBP/USD,20150101 22:25:57.606,1.55813,1.55853
GBP/USD,20150101 22:25:58.859,1.55815,1.55853
GBP/USD,20150101 22:26:00.613,1.55812,1.55853
GBP/USD,20150101 22:26:00.618,1.55812,1.55852
GBP/USD,20150101 22:26:02.163,1.55812,1.55851
GBP/USD,20150101 22:26:02.164,1.55812,1.55843
GBP/USD,20150101 22:26:02.172,1.55814,1.55843
GBP/USD,20150101 22:26:02.210,1.55809,1.55843
GBP/USD,20150101 22:26:02.306,1.55803,1.55843
GBP/USD,20150101 22:26:02.420,1.55803,1.55844
GBP/USD,20150101 22:26:03.377,1.55806,1.55844
GBP/USD,20150101 22:26:04.427,1.55804,1.55844
GBP/USD,20150101 22:26:04.480,1.55809,1.55844
GBP/USD,20150101 22:26:07.516,1.55809,1.55847
GBP/USD,20150101 22:26:09.526,1.5581,1.55847
GBP/USD,20150101 22:26:10.533,1.55809,1.55847
GBP/USD,20150101 22:26:10.561,1.55814,1.55847
GBP/USD,20150101 22:26:14.006,1.55814,1.55849
GBP/USD,20150101 22:26:14.236,1.55811,1.55849
GBP/USD,20150101 22:26:22.240,1.55811,1.55848
GBP/USD,20150101 22:26:24.480,1.5581,1.55848
GBP/USD,20150101 22:26:26.035,1.55813,1.55848
GBP/USD,20150101 22:26:26.480,1.55812,1.55848
GBP/USD,20150101 22:26:31.779,1.55812,1.55849
GBP/USD,20150101 22:26:40.023,1.55815,1.55849
GBP/USD,20150101 22:26:41.279,1.55812,1.55849
GBP/USD,20150101 22:26:53.269,1.55808,1.55849
GBP/USD,20150101 22:26:53.881,1.55814,1.55849
GBP/USD,20150101 22:26:54.269,1.55814,1.5585
GBP/USD,20150101 22:26:56.778,1.55809,1.5585
GBP/USD,20150101 22:26:57.680,1.55814,1.5585
GBP/USD,20150101 22:27:00.395,1.55814,1.55852
GBP/USD,20150101 22:27:01.787,1.5582,1.55852
GBP/USD,20150101 22:27:01.806,1.55818,1.55852
GBP/USD,20150101 22:27:01.840,1.55819,1.55852
GBP/USD,20150101 22:27:01.841,1.55827,1.55852
GBP/USD,20150101 22:27:02.018,1.55827,1.55863
GBP/USD,20150101 22:27:03.931,1.55828,1.55863
GBP/USD,20150101 22:27:05.823,1.55829,1.55863
GBP/USD,20150101 22:27:06.827,1.55828,1.55863
GBP/USD,20150101 22:27:07.787,1.55827,1.55863
GBP/USD,20150101 22:27:07.885,1.55827,1.55862
GBP/USD,20150101 22:27:08.337,1.55809,1.55862
GBP/USD,20150101 22:27:08.338,1.5582,1.55862
GBP/USD,20150101 22:27:10.880,1.55821,1.55862
GBP/USD,20150101 22:27:13.930,1.55821,1.55853
GBP/USD,20150101 22:27:16.548,1.55815,1.55853
GBP/USD,20150101 22:27:17.481,1.55801,1.55853
GBP/USD,20150101 22:27:17.598,1.55804,1.55853
GBP/USD,20150101 22:27:17.806,1.5581,1.55853
GBP/USD,20150101 22:27:18.080,1.55815,1.55853
GBP/USD,20150101 22:27:19.880,1.55821,1.55853
GBP/USD,20150101 22:27:22.615,1.55815,1.55853
GBP/USD,20150101 22:27:23.079,1.55815,1.55841
GBP/USD,20150101 22:27:23.400,1.55811,1.55841
GBP/USD,20150101 22:27:23.430,1.55811,1.55852
GBP/USD,20150101 22:27:23.880,1.5582,1.55852
GBP/USD,20150101 22:27:28.909,1.55819,1.55852
GBP/USD,20150101 22:27:35.094,1.55819,1.55851
GBP/USD,20150101 22:27:35.127,1.55814,1.55851
GBP/USD,20150101 22:27:35.336,1.55814,1.55848
GBP/USD,20150101 22:27:35.337,1.55814,1.55837
GBP/USD,20150101 22:27:35.380,1.55802,1.55837
GBP/USD,20150101 22:27:35.468,1.55807,1.55837
GBP/USD,20150101 22:27:35.478,1.55805,1.55837
GBP/USD,20150101 22:27:35.679,1.55813,1.55837
GBP/USD,20150101 22:27:38.580,1.55812,1.55837
GBP/USD,20150101 22:27:40.011,1.55812,1.55848
GBP/USD,20150101 22:27:41.422,1.55808,1.55848
GBP/USD,20150101 22:27:42.207,1.55807,1.55848
GBP/USD,20150101 22:27:42.676,1.55799,1.55848
GBP/USD,20150101 22:27:42.680,1.55809,1.55848
GBP/USD,20150101 22:27:42.937,1.55801,1.55848
GBP/USD,20150101 22:27:43.212,1.55805,1.55848
GBP/USD,20150101 22:27:43.271,1.55801,1.55848
GBP/USD,20150101 22:27:43.322,1.55803,1.55848
GBP/USD,20150101 22:27:43.334,1.55801,1.55848
GBP/USD,20150101 22:27:43.422,1.55803,1.55848
GBP/USD,20150101 22:27:43.434,1.55801,1.55848
GBP/USD,20150101 22:27:43.462,1.55804,1.55848
GBP/USD,20150101 22:27:43.472,1.55803,1.55848
GBP/USD,20150101 22:27:43.474,1.55803,1.55847
GBP/USD,20150101 22:27:43.855,1.55799,1.55847
GBP/USD,20150101 22:27:43.944,1.55801,1.55847
GBP/USD,20150101 22:27:43.957,1.55799,1.55847
GBP/USD,20150101 22:27:43.974,1.55802,1.55847
GBP/USD,20150101 22:27:43.985,1.55801,1.55847
GBP/USD,20150101 22:27:44.083,1.55809,1.55847
GBP/USD,20150101 22:27:44.372,1.55803,1.55847
GBP/USD,20150101 22:27:44.439,1.55798,1.55847
GBP/USD,20150101 22:27:44.551,1.55802,1.55847
GBP/USD,20150101 22:27:44.601,1.55803,1.55847
GBP/USD,20150101 22:27:44.612,1.55797,1.55847
GBP/USD,20150101 22:27:44.703,1.55802,1.55847
GBP/USD,20150101 22:27:44.716,1.558,1.55847
GBP/USD,20150101 22:27:44.764,1.55796,1.55847
GBP/USD,20150101 22:27:44.797,1.558,1.55847
GBP/USD,20150101 22:27:44.809,1.55798,1.55847
GBP/USD,20150101 22:27:44.813,1.55807,1.55847
GBP/USD,20150101 22:27:45.437,1.5581,1.55847
GBP/USD,20150101 22:27:45.447,1.5581,1.55848
GBP/USD,20150101 22:27:45.698,1.55802,1.55848
GBP/USD,20150101 22:27:45.741,1.55798,1.55848
GBP/USD,20150101 22:27:45.751,1.55801,1.55848
GBP/USD,20150101 22:27:45.764,1.558,1.55848
GBP/USD,20150101 22:27:45.791,1.55801,1.55848
GBP/USD,20150101 22:27:45.805,1.558,1.55848
GBP/USD,20150101 22:27:45.872,1.55797,1.55848
GBP/USD,20150101 22:27:45.932,1.55802,1.55848
GBP/USD,20150101 22:27:45.942,1.558,1.55848
GBP/USD,20150101 22:27:46.176,1.55804,1.55848
GBP/USD,20150101 22:27:46.325,1.55802,1.55848
GBP/USD,20150101 22:27:46.333,1.558,1.55848
GBP/USD,20150101 22:27:46.355,1.55805,1.55848
GBP/USD,20150101 22:27:46.422,1.55806,1.55848
GBP/USD,20150101 22:27:46.431,1.55803,1.55848
GBP/USD,20150101 22:27:46.478,1.55806,1.55848
GBP/USD,20150101 22:27:46.492,1.55809,1.55848
GBP/USD,20150101 22:27:46.981,1.558,1.55848
GBP/USD,20150101 22:27:47.137,1.55804,1.55848
GBP/USD,20150101 22:27:47.148,1.55802,1.55848
GBP/USD,20150101 22:27:47.281,1.55809,1.55848
GBP/USD,20150101 22:27:47.629,1.55803,1.55848
GBP/USD,20150101 22:27:47.897,1.55804,1.55848
GBP/USD,20150101 22:27:47.940,1.5581,1.55848
GBP/USD,20150101 22:27:47.941,1.55804,1.55848
GBP/USD,20150101 22:27:47.962,1.55803,1.55848
GBP/USD,20150101 22:27:48.022,1.55798,1.55848
GBP/USD,20150101 22:27:48.083,1.55802,1.55848
GBP/USD,20150101 22:27:48.094,1.558,1.55848
GBP/USD,20150101 22:27:48.463,1.55803,1.55848
GBP/USD,20150101 22:27:48.542,1.55807,1.55848
GBP/USD,20150101 22:27:48.573,1.55809,1.55848
GBP/USD,20150101 22:27:48.585,1.55807,1.55848
GBP/USD,20150101 22:27:48.623,1.55807,1.55848
GBP/USD,20150101 22:27:49.401,1.55797,1.55848
GBP/USD,20150101 22:27:49.532,1.55805,1.55848
GBP/USD,20150101 22:27:49.544,1.55802,1.55848
GBP/USD,20150101 22:27:49.781,1.55807,1.55848
GBP/USD,20150101 22:27:49.782,1.55802,1.55848
GBP/USD,20150101 22:27:49.902,1.55798,1.55848
GBP/USD,20150101 22:27:50.285,1.55806,1.55848
GBP/USD,20150101 22:27:50.399,1.55809,1.55848
GBP/USD,20150101 22:27:50.547,1.55824,1.55848
GBP/USD,20150101 22:27:51.555,1.55826,1.55848
GBP/USD,20150101 22:27:53.568,1.55823,1.55848
GBP/USD,20150101 22:27:55.755,1.55823,1.55855
GBP/USD,20150101 22:27:56.590,1.55817,1.55855
GBP/USD,20150101 22:27:57.534,1.5582,1.55855
GBP/USD,20150101 22:27:57.611,1.55823,1.55855
GBP/USD,20150101 22:27:57.842,1.55827,1.55855
GBP/USD,20150101 22:27:58.080,1.55827,1.55866
GBP/USD,20150101 22:27:58.084,1.55835,1.55866
GBP/USD,20150101 22:28:01.346,1.55831,1.55866
GBP/USD,20150101 22:28:01.392,1.55829,1.55866
GBP/USD,20150101 22:28:03.047,1.55826,1.55866
GBP/USD,20150101 22:28:04.117,1.55828,1.55866
GBP/USD,20150101 22:28:04.230,1.55829,1.55866
GBP/USD,20150101 22:28:05.236,1.55827,1.55866
GBP/USD,20150101 22:28:05.657,1.55834,1.55866
GBP/USD,20150101 22:28:06.798,1.55827,1.55866
GBP/USD,20150101 22:28:07.112,1.55828,1.55866
GBP/USD,20150101 22:28:07.122,1.55827,1.55866
GBP/USD,20150101 22:28:08.042,1.55834,1.55866
GBP/USD,20150101 22:28:08.134,1.55834,1.55865
GBP/USD,20150101 22:28:11.243,1.55829,1.55865
GBP/USD,20150101 22:28:11.537,1.55827,1.55865
GBP/USD,20150101 22:28:14.589,1.55828,1.55865
GBP/USD,20150101 22:28:14.599,1.55827,1.55865
GBP/USD,20150101 22:28:15.059,1.55835,1.55865
GBP/USD,20150101 22:28:15.060,1.55827,1.55865
GBP/USD,20150101 22:28:15.094,1.55826,1.55865
GBP/USD,20150101 22:28:15.363,1.55827,1.55865
GBP/USD,20150101 22:28:15.417,1.55826,1.55865
GBP/USD,20150101 22:28:15.462,1.55827,1.55865
GBP/USD,20150101 22:28:15.474,1.55826,1.55865
GBP/USD,20150101 22:28:15.763,1.55834,1.55865
GBP/USD,20150101 22:28:16.402,1.55827,1.55865
GBP/USD,20150101 22:28:16.485,1.55828,1.55865
GBP/USD,20150101 22:28:16.496,1.55827,1.55865
GBP/USD,20150101 22:28:16.588,1.55828,1.55865
GBP/USD,20150101 22:28:16.599,1.55827,1.55865
GBP/USD,20150101 22:28:16.699,1.55827,1.55865
GBP/USD,20150101 22:28:17.053,1.55834,1.55865
GBP/USD,20150101 22:28:17.693,1.55827,1.55865
GBP/USD,20150101 22:28:17.748,1.55828,1.55865
GBP/USD,20150101 22:28:17.761,1.55827,1.55865
GBP/USD,20150101 22:28:17.862,1.55828,1.55865
GBP/USD,20150101 22:28:17.872,1.55827,1.55865
GBP/USD,20150101 22:28:19.876,1.55828,1.55865
GBP/USD,20150101 22:28:19.879,1.55828,1.5586
GBP/USD,20150101 22:28:20.023,1.55834,1.5586
GBP/USD,20150101 22:28:20.682,1.55833,1.5586
GBP/USD,20150101 22:28:21.937,1.55837,1.5586
GBP/USD,20150101 22:28:27.079,1.55841,1.5586
GBP/USD,20150101 22:28:27.456,1.55841,1.55867
GBP/USD,20150101 22:28:27.512,1.55829,1.55867
GBP/USD,20150101 22:28:27.996,1.5583,1.55867
GBP/USD,20150101 22:28:29.427,1.55832,1.55867
GBP/USD,20150101 22:28:30.862,1.55831,1.55867
GBP/USD,20150101 22:28:31.977,1.55832,1.55867
GBP/USD,20150101 22:28:32.001,1.55827,1.55867
GBP/USD,20150101 22:28:32.011,1.55832,1.55867
GBP/USD,20150101 22:28:33.470,1.55832,1.55869
GBP/USD,20150101 22:28:34.561,1.55833,1.55869
GBP/USD,20150101 22:28:36.534,1.55829,1.55869
GBP/USD,20150101 22:28:37.081,1.55836,1.55869
GBP/USD,20150101 22:28:38.011,1.5583,1.55869
GBP/USD,20150101 22:28:38.283,1.55837,1.55869
GBP/USD,20150101 22:28:40.320,1.55837,1.5587
GBP/USD,20150101 22:28:45.982,1.55838,1.5587
GBP/USD,20150101 22:28:45.987,1.55837,1.5587
GBP/USD,20150101 22:28:54.791,1.55837,1.55869
GBP/USD,20150101 22:28:54.792,1.55837,1.55865
GBP/USD,20150101 22:28:54.836,1.55835,1.55865
GBP/USD,20150101 22:28:58.620,1.55831,1.55865
GBP/USD,20150101 22:28:59.180,1.55837,1.55865
GBP/USD,20150101 22:29:00.017,1.55837,1.55867
GBP/USD,20150101 22:29:03.132,1.55838,1.55867
GBP/USD,20150101 22:29:03.137,1.55837,1.55867
GBP/USD,20150101 22:29:09.286,1.55836,1.55867
GBP/USD,20150101 22:29:09.732,1.55836,1.55864
GBP/USD,20150101 22:29:09.748,1.55836,1.55867
GBP/USD,20150101 22:29:19.325,1.55836,1.55868
GBP/USD,20150101 22:29:23.387,1.55838,1.55868
GBP/USD,20150101 22:29:23.536,1.55836,1.55868
GBP/USD,20150101 22:29:28.886,1.55837,1.55868
GBP/USD,20150101 22:29:28.891,1.55836,1.55868
GBP/USD,20150101 22:29:29.383,1.55837,1.55868
GBP/USD,20150101 22:29:35.646,1.55836,1.55868
GBP/USD,20150101 22:29:35.647,1.55841,1.55868
GBP/USD,20150101 22:29:38.798,1.55841,1.55874
GBP/USD,20150101 22:29:39.414,1.55841,1.55868
GBP/USD,20150101 22:29:39.427,1.55841,1.55872
GBP/USD,20150101 22:29:40.909,1.55841,1.55879
GBP/USD,20150101 22:29:40.921,1.55841,1.55875
GBP/USD,20150101 22:29:43.392,1.55841,1.55873
GBP/USD,20150101 22:29:43.419,1.55841,1.55867
GBP/USD,20150101 22:29:50.179,1.55841,1.55868
GBP/USD,20150101 22:29:55.880,1.55842,1.55868
GBP/USD,20150101 22:29:55.881,1.55841,1.55868
GBP/USD,20150101 22:30:00.642,1.55833,1.55868
GBP/USD,20150101 22:30:00.645,1.55841,1.55868
GBP/USD,20150101 22:30:01.044,1.55841,1.55866
GBP/USD,20150101 22:30:04.700,1.55841,1.55862
GBP/USD,20150101 22:30:14.039,1.55841,1.55861
GBP/USD,20150101 22:30:14.049,1.55838,1.55861
GBP/USD,20150101 22:30:15.075,1.55835,1.55861
GBP/USD,20150101 22:30:31.247,1.55835,1.55856
GBP/USD,20150101 22:30:36.516,1.55835,1.55855
GBP/USD,20150101 22:30:40.917,1.55835,1.5586
GBP/USD,20150101 22:30:53.986,1.55835,1.55853
GBP/USD,20150101 22:31:12.027,1.55839,1.55853
GBP/USD,20150101 22:31:14.914,1.55839,1.55858
GBP/USD,20150101 22:31:15.918,1.55836,1.55858
GBP/USD,20150101 22:31:18.792,1.55836,1.5587
GBP/USD,20150101 22:31:18.812,1.55836,1.55852
GBP/USD,20150101 22:31:31.007,1.55836,1.55853
GBP/USD,20150101 22:31:46.579,1.55835,1.55853
GBP/USD,20150101 22:31:46.585,1.55836,1.55853
GBP/USD,20150101 22:32:04.811,1.55836,1.55852
GBP/USD,20150101 22:32:12.643,1.55836,1.55853
GBP/USD,20150101 22:32:25.180,1.55835,1.55853
GBP/USD,20150101 22:32:31.911,1.55835,1.55859
GBP/USD,20150101 22:32:40.019,1.55835,1.55852
GBP/USD,20150101 22:33:17.858,1.55835,1.55851
GBP/USD,20150101 22:33:28.282,1.55834,1.55851
GBP/USD,20150101 22:33:34.913,1.55834,1.55853
GBP/USD,20150101 22:33:45.550,1.55828,1.55853
GBP/USD,20150101 22:33:45.553,1.55828,1.55847
GBP/USD,20150101 22:33:45.798,1.55829,1.55847
GBP/USD,20150101 22:34:15.384,1.55831,1.55847
GBP/USD,20150101 22:34:30.909,1.55831,1.55846
GBP/USD,20150101 22:34:38.796,1.55831,1.55853
GBP/USD,20150101 22:34:43.007,1.55831,1.55861
GBP/USD,20150101 22:34:47.971,1.55831,1.55853
GBP/USD,20150101 22:34:51.910,1.55831,1.55849
GBP/USD,20150101 22:34:51.922,1.55831,1.55845
GBP/USD,20150101 22:34:51.924,1.55831,1.55849
GBP/USD,20150101 22:34:53.913,1.55831,1.55848
GBP/USD,20150101 22:34:59.389,1.55831,1.5585
GBP/USD,20150101 22:35:05.788,1.55829,1.5585
GBP/USD,20150101 22:35:10.787,1.55829,1.55844
GBP/USD,20150101 22:35:28.794,1.55829,1.55853
GBP/USD,20150101 22:35:28.819,1.55829,1.55839
GBP/USD,20150101 22:35:31.040,1.55829,1.55845
GBP/USD,20150101 22:35:40.080,1.55831,1.55845
GBP/USD,20150101 22:35:47.322,1.55831,1.55844
GBP/USD,20150101 22:36:15.579,1.55834,1.55844
GBP/USD,20150101 22:36:15.583,1.55832,1.55844
GBP/USD,20150101 22:36:18.794,1.55832,1.55854
GBP/USD,20150101 22:36:19.538,1.55832,1.55853
GBP/USD,20150101 22:36:22.534,1.55832,1.55856
GBP/USD,20150101 22:36:22.542,1.5583,1.55856
GBP/USD,20150101 22:36:23.577,1.5583,1.55853
GBP/USD,20150101 22:36:23.633,1.5583,1.55855
GBP/USD,20150101 22:36:24.382,1.5583,1.55853
GBP/USD,20150101 22:36:26.534,1.5583,1.55855
GBP/USD,20150101 22:36:26.544,1.55832,1.55855
GBP/USD,20150101 22:36:28.241,1.55832,1.55853
GBP/USD,20150101 22:36:28.537,1.55832,1.55842
GBP/USD,20150101 22:36:36.680,1.5583,1.55842
GBP/USD,20150101 22:36:56.780,1.55833,1.55842
GBP/USD,20150101 22:36:58.881,1.55833,1.55843
GBP/USD,20150101 22:37:07.283,1.55832,1.55843
GBP/USD,20150101 22:37:08.791,1.55832,1.55844
GBP/USD,20150101 22:37:08.798,1.55831,1.55844
GBP/USD,20150101 22:37:10.046,1.55833,1.55844
GBP/USD,20150101 22:37:16.222,1.55833,1.55855
GBP/USD,20150101 22:37:16.543,1.55833,1.55853
GBP/USD,20150101 22:37:19.848,1.55833,1.55855
GBP/USD,20150101 22:37:20.852,1.55833,1.55856
GBP/USD,20150101 22:37:25.504,1.55833,1.55855
GBP/USD,20150101 22:37:29.852,1.55833,1.55857
GBP/USD,20150101 22:37:30.869,1.55833,1.55858
GBP/USD,20150101 22:37:31.982,1.55833,1.5586
GBP/USD,20150101 22:37:33.017,1.55833,1.55858
GBP/USD,20150101 22:37:34.612,1.55833,1.55856
GBP/USD,20150101 22:37:35.617,1.55833,1.55857
GBP/USD,20150101 22:37:41.642,1.55833,1.55858
GBP/USD,20150101 22:37:42.643,1.55833,1.55857
GBP/USD,20150101 22:37:43.418,1.55833,1.55845
GBP/USD,20150101 22:37:48.892,1.55833,1.55846
GBP/USD,20150101 22:38:04.005,1.55833,1.55845
GBP/USD,20150101 22:39:04.010,1.55833,1.55846
GBP/USD,20150101 22:39:38.793,1.55833,1.55859
GBP/USD,20150101 22:39:40.015,1.55833,1.5586
GBP/USD,20150101 22:39:40.429,1.55833,1.55859
GBP/USD,20150101 22:39:43.572,1.55833,1.5586
GBP/USD,20150101 22:39:44.412,1.55833,1.55859
GBP/USD,20150101 22:39:46.434,1.55833,1.55847
GBP/USD,20150101 22:40:14.898,1.55833,1.55846
GBP/USD,20150101 22:40:21.438,1.55833,1.55844
GBP/USD,20150101 22:40:24.181,1.55834,1.55844
GBP/USD,20150101 22:40:28.792,1.55834,1.55857
GBP/USD,20150101 22:40:28.809,1.55834,1.55843
GBP/USD,20150101 22:40:34.184,1.55833,1.55843
GBP/USD,20150101 22:40:34.982,1.55834,1.55843
GBP/USD,20150101 22:40:35.480,1.55831,1.55843
GBP/USD,20150101 22:40:37.561,1.55831,1.55842
GBP/USD,20150101 22:40:44.083,1.55831,1.55843
GBP/USD,20150101 22:40:49.373,1.55831,1.55844
GBP/USD,20150101 22:41:14.601,1.55831,1.55855
GBP/USD,20150101 22:41:19.299,1.55828,1.55851
GBP/USD,20150101 22:41:28.794,1.55828,1.55842
GBP/USD,20150101 22:41:37.812,1.55828,1.55843
GBP/USD,20150101 22:41:37.883,1.55827,1.55843
GBP/USD,20150101 22:42:22.107,1.55827,1.55844
GBP/USD,20150101 22:42:47.281,1.55828,1.55844
GBP/USD,20150101 22:42:52.881,1.5583,1.55844
GBP/USD,20150101 22:42:54.787,1.5583,1.55843
GBP/USD,20150101 22:43:03.047,1.55829,1.55843
GBP/USD,20150101 22:43:08.513,1.55829,1.55844
GBP/USD,20150101 22:43:24.610,1.55829,1.55846
GBP/USD,20150101 22:43:27.685,1.55828,1.55846
GBP/USD,20150101 22:43:37.985,1.55828,1.55854
GBP/USD,20150101 22:43:55.469,1.55828,1.55846
GBP/USD,20150101 22:44:01.088,1.55828,1.55845
GBP/USD,20150101 22:44:22.511,1.55828,1.55846
GBP/USD,20150101 22:44:23.485,1.55828,1.55854
GBP/USD,20150101 22:44:28.791,1.55828,1.55845
GBP/USD,20150101 22:44:34.736,1.55828,1.55854
GBP/USD,20150101 22:44:37.557,1.55828,1.55853
GBP/USD,20150101 22:44:37.559,1.55828,1.55854
GBP/USD,20150101 22:44:37.580,1.55829,1.55852
GBP/USD,20150101 22:44:49.810,1.55829,1.55845
GBP/USD,20150101 22:45:23.486,1.55829,1.55852
GBP/USD,20150101 22:45:33.959,1.55829,1.55846
GBP/USD,20150101 22:45:33.963,1.55829,1.55852
GBP/USD,20150101 22:45:33.985,1.55829,1.5585
GBP/USD,20150101 22:45:34.044,1.55829,1.55852
GBP/USD,20150101 22:45:38.543,1.5583,1.55853
GBP/USD,20150101 22:45:38.797,1.5583,1.5585
GBP/USD,20150101 22:45:38.980,1.55823,1.5585
GBP/USD,20150101 22:45:40.046,1.55823,1.55851
GBP/USD,20150101 22:45:42.182,1.55816,1.55854
GBP/USD,20150101 22:45:44.802,1.55814,1.55852
GBP/USD,20150101 22:45:45.808,1.55815,1.55853
GBP/USD,20150101 22:45:48.815,1.55814,1.55852
GBP/USD,20150101 22:45:50.202,1.55814,1.55843
GBP/USD,20150101 22:45:50.203,1.55814,1.55841
GBP/USD,20150101 22:45:56.306,1.55814,1.55842
GBP/USD,20150101 22:45:58.855,1.55813,1.55842
GBP/USD,20150101 22:46:02.278,1.55813,1.55841
GBP/USD,20150101 22:46:03.876,1.55814,1.55841
GBP/USD,20150101 22:46:05.836,1.55812,1.55841
GBP/USD,20150101 22:46:08.632,1.55817,1.55841
GBP/USD,20150101 22:46:08.634,1.5581,1.55841
GBP/USD,20150101 22:46:08.655,1.55812,1.55841
GBP/USD,20150101 22:46:14.166,1.55813,1.55841
GBP/USD,20150101 22:46:15.661,1.55812,1.55841
GBP/USD,20150101 22:46:23.494,1.55817,1.55841
GBP/USD,20150101 22:46:23.497,1.5581,1.55841
GBP/USD,20150101 22:46:23.516,1.55812,1.55841
GBP/USD,20150101 22:46:27.508,1.55811,1.55841
GBP/USD,20150101 22:46:27.606,1.55811,1.5584
GBP/USD,20150101 22:46:28.512,1.55812,1.5584
GBP/USD,20150101 22:46:32.711,1.55816,1.5584
